Sales ID,Order Date,Product ID,Customer ID,Store ID,Quantity,Sales Amount,Discount,Net Sales,Cost,Profit,Payment Mode
SAL0000712,2/10/2022,PROD00073,CUST02093,STR015,2,83233.72,9155.71,74078.01,61484.75,12593.26184,UPI
SAL0002576,2/10/2022,PROD00007,CUST00026,STR041,1,325.82,45.61,280.21,254.99,25.218468,Card
SAL0003219,2/10/2022,PROD00011,CUST00388,STR019,9,1401.84,308.4,1093.44,820.08,273.3588,UPI
SAL0003356,2/10/2022,PROD00040,CUST00952,STR042,6,37116.48,9279.12,27837.36,20042.9,7794.4608,Cash
SAL0006844,2/10/2022,PROD00054,CUST00812,STR039,6,152267.76,27408.2,124859.56,114870.8,9988.765056,UPI
SAL0007428,2/10/2022,PROD00078,CUST01003,STR018,2,4123.5,701,3422.51,2224.63,1197.87675,Card
SAL0008618,2/10/2022,PROD00028,CUST01855,STR008,3,119358.18,8355.07,111003.11,94352.64,16650.46611,UPI
SAL0000089,2/11/2022,PROD00122,CUST00599,STR023,4,71641.08,10746.16,60894.92,41408.54,19486.37376,Card
SAL0000903,2/11/2022,PROD00049,CUST00744,STR008,5,76398.2,16043.62,60354.58,54922.67,5431.91202,UPI
SAL0001238,2/11/2022,PROD00059,CUST00953,STR026,5,26872.4,5911.93,20960.47,19912.45,1048.0236,UPI
SAL0004109,2/11/2022,PROD00074,CUST01220,STR047,3,186167.07,14893.37,171273.7,114753.38,56520.32245,Card
SAL0006780,2/11/2022,PROD00035,CUST01066,STR045,9,657897.48,78947.7,578949.78,457370.33,121579.4543,Wallet
SAL0006825,2/11/2022,PROD00067,CUST02725,STR041,3,145977.45,30655.26,115322.19,87644.86,27677.32452,Cash
SAL0008195,2/11/2022,PROD00010,CUST01270,STR003,4,984.28,226.38,757.9,644.21,113.68434,UPI
SAL0005479,2/12/2022,PROD00098,CUST00843,STR029,9,6515.1,1628.78,4886.33,4495.42,390.906,UPI
SAL0000644,2/13/2022,PROD00106,CUST00520,STR012,8,166997.6,16699.76,150297.84,108214.44,42083.3952,Wallet
SAL0001740,2/13/2022,PROD00139,CUST02137,STR021,9,24583.41,5408.35,19175.06,16107.05,3068.009568,Wallet
SAL0002519,2/13/2022,PROD00057,CUST00701,STR010,6,316326.96,72755.2,243571.76,209471.71,34100.04629,Wallet
SAL0003893,2/13/2022,PROD00143,CUST00359,STR005,7,4861.78,583.41,4278.37,2994.86,1283.50992,UPI
SAL0006872,2/13/2022,PROD00089,CUST02235,STR019,2,1285.16,269.88,1015.28,781.76,233.513572,UPI
SAL0000561,2/14/2022,PROD00139,CUST01010,STR023,8,21851.92,2840.75,19011.17,12357.26,6653.90964,UPI
SAL0003010,2/14/2022,PROD00110,CUST02853,STR029,6,61602.48,15400.62,46201.86,32341.3,13860.558,UPI
SAL0003111,2/14/2022,PROD00041,CUST01446,STR050,6,470164.68,61121.41,409043.27,314963.32,94079.95247,UPI
SAL0004525,2/14/2022,PROD00124,CUST02354,STR029,3,26257.44,6301.79,19955.65,12971.18,6984.47904,UPI
SAL0005436,2/14/2022,PROD00066,CUST00407,STR044,10,891716.3,89171.63,802544.67,537704.93,264839.7411,Wallet
SAL0006874,2/14/2022,PROD00017,CUST01685,STR030,2,1413.36,212,1201.36,985.11,216.24408,UPI
SAL0007352,2/14/2022,PROD00149,CUST00137,STR022,1,17995.03,1799.5,16195.53,11984.69,4210.83702,Cash
SAL0008057,2/14/2022,PROD00050,CUST02257,STR009,8,386249.2,38624.92,347624.28,305909.37,41714.9136,Cash
SAL0008101,2/14/2022,PROD00077,CUST00148,STR007,5,2753.9,550.78,2203.12,1960.78,242.3432,Wallet
SAL0000785,2/15/2022,PROD00017,CUST01089,STR013,6,4240.08,720.81,3519.27,2287.52,1231.74324,Wallet
SAL0001811,2/15/2022,PROD00008,CUST01861,STR028,5,7017.35,1052.6,5964.75,3996.38,1968.366675,UPI
SAL0001867,2/15/2022,PROD00025,CUST02031,STR023,7,513057.44,87219.76,425837.68,400287.41,25550.26051,Cash
SAL0003634,2/15/2022,PROD00061,CUST00106,STR049,6,15469.08,2475.05,12994.03,11824.56,1169.462448,UPI
SAL0005033,2/15/2022,PROD00035,CUST02025,STR026,4,292398.88,26315.9,266082.98,228831.36,37251.61731,Wallet
SAL0006613,2/15/2022,PROD00023,CUST00610,STR014,5,484876.55,82429.01,402447.54,338055.93,64391.60584,UPI
SAL0006651,2/15/2022,PROD00038,CUST01158,STR043,6,509967.18,56096.39,453870.79,344941.8,108928.9896,Card
SAL0006804,2/15/2022,PROD00125,CUST01232,STR007,3,9527.28,1524.36,8002.92,7362.68,640.233216,UPI
SAL0006863,2/15/2022,PROD00130,CUST00359,STR041,7,63333.9,6966.73,56367.17,46784.75,9582.41907,UPI
SAL0000205,2/16/2022,PROD00148,CUST01840,STR027,7,5525.1,552.51,4972.59,3431.09,1541.5029,Card
SAL0002322,2/16/2022,PROD00110,CUST00998,STR030,5,51335.4,10780.43,40554.97,29199.58,11355.39048,Cash
SAL0002708,2/16/2022,PROD00040,CUST01397,STR037,8,49488.64,8907.96,40580.68,27594.87,12985.81914,UPI
SAL0002765,2/16/2022,PROD00041,CUST02746,STR019,9,705247.02,91682.11,613564.91,533801.47,79763.43796,Card
SAL0003303,2/16/2022,PROD00135,CUST02532,STR037,5,11196.5,1567.51,9628.99,7895.77,1733.2182,Cash
SAL0007828,2/16/2022,PROD00075,CUST00588,STR005,2,220.16,50.64,169.52,147.49,22.038016,Cash
SAL0008196,2/16/2022,PROD00155,CUST02164,STR003,1,4277.7,941.09,3336.61,2669.28,667.3212,UPI
SAL0008686,2/16/2022,PROD00049,CUST01486,STR016,4,61118.56,11612.53,49506.03,40099.89,9406.146384,Card
SAL0000018,2/17/2022,PROD00038,CUST02921,STR023,2,169989.06,16998.91,152990.15,107093.11,45897.0462,Card
SAL0002197,2/17/2022,PROD00026,CUST01923,STR034,9,205707.15,39084.36,166622.79,151626.74,14996.05124,UPI
SAL0002584,2/17/2022,PROD00034,CUST00061,STR031,9,861603.66,60312.26,801291.4,560903.98,240387.4211,UPI
SAL0003694,2/17/2022,PROD00112,CUST02183,STR003,3,9850.47,2462.62,7387.85,6353.55,1034.29935,UPI
SAL0006586,2/17/2022,PROD00036,CUST01283,STR008,5,172640.55,32801.7,139838.85,113269.46,26569.38065,UPI
SAL0009386,2/17/2022,PROD00024,CUST01254,STR039,9,856835.64,77115.21,779720.43,693951.18,85769.24756,UPI
SAL0000982,2/18/2022,PROD00016,CUST01000,STR046,3,4113.39,904.95,3208.44,2117.57,1090.871028,Cash
SAL0003127,2/18/2022,PROD00165,CUST00598,STR050,6,82603.38,16520.68,66082.7,62117.74,3964.96224,Card
SAL0005084,2/18/2022,PROD00030,CUST02851,STR033,5,62241.9,8713.87,53528.03,45498.83,8029.2051,Cash
SAL0005184,2/18/2022,PROD00087,CUST02585,STR035,3,5212.26,833.96,4378.3,4159.38,218.91492,UPI
SAL0005229,2/18/2022,PROD00011,CUST01751,STR016,9,1401.84,126.17,1275.67,892.97,382.70232,UPI
SAL0005257,2/18/2022,PROD00081,CUST00986,STR015,3,2315.43,185.23,2130.2,1533.74,596.454768,UPI
SAL0008350,2/18/2022,PROD00079,CUST01243,STR006,7,2259.18,316.29,1942.89,1398.88,544.010544,UPI
SAL0005599,2/19/2022,PROD00025,CUST01341,STR029,10,732939.2,168576.02,564363.18,383766.97,180596.2189,UPI
SAL0006032,2/19/2022,PROD00122,CUST01054,STR047,5,89551.35,21492.32,68059.03,60572.53,7486.49286,UPI
SAL0006484,2/19/2022,PROD00079,CUST02587,STR035,4,1290.96,232.37,1058.59,772.77,285.818544,Cash
SAL0006801,2/19/2022,PROD00073,CUST01856,STR002,8,332934.88,79904.37,253030.51,164469.83,88560.67808,Cash
SAL0007347,2/19/2022,PROD00165,CUST00425,STR045,10,137672.3,34418.08,103254.23,86733.55,16520.676,UPI
SAL0007539,2/19/2022,PROD00072,CUST02188,STR013,9,358466.04,82447.19,276018.85,212534.52,63484.33568,Cash
SAL0007558,2/19/2022,PROD00119,CUST00765,STR044,8,58874.16,11186.09,47688.07,32904.77,14783.30158,Wallet
SAL0007945,2/19/2022,PROD00057,CUST02139,STR024,7,369048.12,29523.85,339524.27,234271.75,105252.5238,Card
SAL0008999,2/19/2022,PROD00019,CUST00599,STR008,10,17508.1,3326.54,14181.56,10068.91,4112.65269,UPI
SAL0002343,2/20/2022,PROD00015,CUST01618,STR038,1,479.32,115.04,364.28,273.21,91.0708,UPI
SAL0004290,2/20/2022,PROD00155,CUST02710,STR035,7,29943.9,6288.22,23655.68,16795.53,6860.14749,Card
SAL0007401,2/20/2022,PROD00063,CUST01770,STR046,9,665501.31,79860.16,585641.15,515364.21,70276.93834,UPI
SAL0008360,2/20/2022,PROD00148,CUST02896,STR035,9,7103.7,1278.67,5825.03,4019.27,1805.76054,UPI
SAL0009522,2/20/2022,PROD00075,CUST01712,STR003,9,990.72,168.42,822.3,592.05,230.243328,UPI
SAL0004537,2/21/2022,PROD00008,CUST02468,STR026,2,2806.94,673.67,2133.27,1813.28,319.99116,UPI
SAL0006570,2/21/2022,PROD00167,CUST01627,STR050,8,24525.44,1716.78,22808.66,20755.88,2052.779328,UPI
SAL0007240,2/21/2022,PROD00163,CUST01598,STR037,4,15473.56,2785.24,12688.32,11673.25,1015.065536,UPI
SAL0007691,2/21/2022,PROD00165,CUST01172,STR034,1,13767.23,1789.74,11977.49,9581.99,2395.49802,Card
SAL0000478,2/22/2022,PROD00009,CUST02405,STR043,5,2870.3,516.65,2353.65,1765.23,588.4115,UPI
SAL0000542,2/22/2022,PROD00157,CUST01869,STR034,8,111856.72,26845.61,85011.11,61208,23803.11002,UPI
SAL0004865,2/22/2022,PROD00032,CUST01745,STR015,9,386170.74,65649.03,320521.71,291674.76,28846.95428,Cash
SAL0006818,2/22/2022,PROD00155,CUST00546,STR019,1,4277.7,812.76,3464.94,2286.86,1178.07858,UPI
SAL0009689,2/22/2022,PROD00094,CUST01115,STR033,9,9446.31,850.17,8596.14,7048.84,1547.305578,UPI
SAL0000017,2/23/2022,PROD00027,CUST02882,STR015,5,487236.55,112064.41,375172.14,315144.6,60027.54296,Cash
SAL0001417,2/23/2022,PROD00156,CUST01668,STR034,2,34890.66,5233.6,29657.06,24911.93,4745.12976,UPI
SAL0008906,2/23/2022,PROD00093,CUST02038,STR026,1,1483.52,103.85,1379.67,1227.91,151.764096,Card
SAL0009902,2/23/2022,PROD00006,CUST02043,STR016,8,14145.6,2970.58,11175.02,9722.27,1452.75312,Wallet
SAL0001262,2/24/2022,PROD00135,CUST00734,STR026,9,20153.7,4635.35,15518.35,10242.11,5276.23866,Card
SAL0004815,2/24/2022,PROD00067,CUST02445,STR025,9,437932.35,65689.85,372242.5,305238.85,67003.64955,Card
SAL0005219,2/24/2022,PROD00057,CUST02950,STR038,7,369048.12,73809.62,295238.5,218476.49,76762.00896,Card
SAL0005300,2/24/2022,PROD00139,CUST01185,STR046,2,5462.98,983.34,4479.64,4255.66,223.98218,UPI
SAL0006215,2/24/2022,PROD00076,CUST02415,STR042,3,4115.64,329.25,3786.39,3597.07,189.31944,Cash
SAL0006309,2/24/2022,PROD00070,CUST00177,STR013,4,301779.64,42249.15,259530.49,223196.22,36334.26866,Card
SAL0007481,2/24/2022,PROD00005,CUST01079,STR017,5,3754.65,262.83,3491.82,2898.21,593.610165,UPI
SAL0009868,2/24/2022,PROD00075,CUST00921,STR024,2,220.16,48.44,171.72,157.99,13.737984,UPI
SAL0001243,2/25/2022,PROD00156,CUST01440,STR005,10,174453.3,15700.8,158752.5,125414.48,33338.02563,UPI
SAL0002147,2/25/2022,PROD00063,CUST02287,STR003,7,517612.13,98346.3,419265.83,306064.05,113201.7728,UPI
SAL0004136,2/25/2022,PROD00149,CUST02938,STR006,1,17995.03,2159.4,15835.63,12035.08,3800.550336,Card
SAL0005215,2/25/2022,PROD00015,CUST00675,STR037,10,4793.2,383.46,4409.74,3792.38,617.36416,UPI
SAL0008700,2/25/2022,PROD00107,CUST01149,STR031,3,49353.45,10364.22,38989.23,31971.16,7018.06059,UPI
SAL0009373,2/25/2022,PROD00111,CUST00413,STR036,7,10451.42,1045.14,9406.28,6208.14,3198.13452,UPI
SAL0009403,2/25/2022,PROD00136,CUST01653,STR005,2,12240.32,1346.44,10893.88,10022.37,871.510784,UPI
SAL0009540,2/25/2022,PROD00129,CUST01627,STR004,3,26483.19,2913.15,23570.04,15791.93,7778.112903,Wallet
SAL0003009,2/26/2022,PROD00042,CUST01090,STR012,4,274857.52,19240.03,255617.49,204493.99,51123.49872,UPI
SAL0003581,2/26/2022,PROD00003,CUST00873,STR029,10,18493.7,3328.87,15164.83,10615.38,4549.4502,Cash
SAL0003674,2/26/2022,PROD00118,CUST00860,STR038,9,38955.33,6232.85,32722.48,25523.53,7198.944984,Card
SAL0003871,2/26/2022,PROD00147,CUST02631,STR023,8,2296.24,482.21,1814.03,1233.54,580.489472,UPI
SAL0006374,2/26/2022,PROD00159,CUST01604,STR020,5,29356.7,5284.21,24072.49,20943.07,3129.42422,UPI
SAL0007699,2/26/2022,PROD00162,CUST02204,STR016,8,29399.2,5879.84,23519.36,20461.84,3057.5168,UPI
SAL0001285,2/27/2022,PROD00092,CUST01706,STR010,10,5545,831.75,4713.25,4147.66,565.59,UPI
SAL0008481,2/27/2022,PROD00141,CUST00762,STR020,10,13885,971.95,12913.05,9943.05,2970.0015,Wallet
SAL0008156,2/28/2022,PROD00030,CUST02769,STR050,3,37345.14,7095.58,30249.56,25712.13,4537.43451,Card
SAL0008320,2/28/2022,PROD00158,CUST00582,STR016,9,164404.53,13152.36,151252.17,102851.47,48400.69363,UPI
SAL0000836,3/1/2022,PROD00031,CUST00182,STR021,8,229139.2,32079.49,197059.71,151735.98,45323.73376,Card
SAL0001244,3/1/2022,PROD00010,CUST01782,STR010,8,1968.56,295.28,1673.28,1439.02,234.25864,UPI
SAL0004014,3/1/2022,PROD00167,CUST00324,STR001,3,9197.04,1379.56,7817.48,6253.99,1563.4968,UPI
SAL0004848,3/1/2022,PROD00092,CUST01657,STR005,2,1109,221.8,887.2,709.76,177.44,UPI
SAL0006180,3/1/2022,PROD00001,CUST01118,STR013,4,2390.92,478.18,1912.74,1817.1,95.6368,Wallet
SAL0007419,3/1/2022,PROD00123,CUST00927,STR039,9,27510.21,4676.74,22833.47,15526.76,7306.711776,Card
SAL0009197,3/1/2022,PROD00041,CUST00726,STR013,5,391803.9,66606.66,325197.24,250401.87,74795.36451,Wallet
SAL0002749,3/2/2022,PROD00070,CUST00167,STR045,9,679004.19,156170.96,522833.23,397353.25,125479.9743,UPI
SAL0002767,3/2/2022,PROD00010,CUST02377,STR035,8,1968.56,492.14,1476.42,1314.01,162.4062,Card
SAL0003776,3/2/2022,PROD00049,CUST02283,STR031,8,122237.12,15890.83,106346.29,75505.87,30840.42538,UPI
SAL0003818,3/2/2022,PROD00085,CUST02833,STR006,4,5692.84,626.21,5066.63,3343.97,1722.653384,Card
SAL0005497,3/2/2022,PROD00154,CUST00944,STR047,4,83262.68,17485.16,65777.52,47359.81,18417.70482,Cash
SAL0005634,3/2/2022,PROD00164,CUST02456,STR035,10,52295.7,6798.44,45497.26,40037.59,5459.67108,Card
SAL0001170,3/3/2022,PROD00147,CUST02284,STR050,7,2009.21,140.64,1868.57,1644.34,224.227836,Card
SAL0008124,3/3/2022,PROD00045,CUST02828,STR047,10,115240.8,24200.57,91040.23,65548.97,25491.26496,UPI
SAL0008835,3/3/2022,PROD00003,CUST01698,STR041,6,11096.22,2441.17,8655.05,7443.34,1211.707224,UPI
SAL0002286,3/4/2022,PROD00146,CUST01826,STR041,4,4707.36,988.55,3718.81,3495.69,223.128864,UPI
SAL0003862,3/4/2022,PROD00133,CUST00349,STR026,4,22112.24,4201.33,17910.91,11821.2,6089.710896,UPI
SAL0004592,3/4/2022,PROD00142,CUST00403,STR035,5,4691.55,703.73,3987.82,3429.52,558.29445,Card
SAL0004637,3/4/2022,PROD00115,CUST02951,STR035,10,166172.8,21602.46,144570.34,99753.53,44816.80416,Cash
SAL0005139,3/4/2022,PROD00080,CUST00333,STR002,8,3504.64,245.32,3259.32,2411.89,847.421952,Card
SAL0005363,3/4/2022,PROD00063,CUST02890,STR040,9,665501.31,126445.25,539056.06,501322.14,37733.92428,Cash
SAL0005387,3/4/2022,PROD00015,CUST00017,STR010,1,479.32,38.35,440.97,295.45,145.521552,Cash
SAL0008379,3/4/2022,PROD00098,CUST02531,STR033,9,6515.1,651.51,5863.59,4690.87,1172.718,Card
SAL0002296,3/5/2022,PROD00085,CUST01715,STR017,7,9962.47,2390.99,7571.48,5678.61,1892.8693,UPI
SAL0003990,3/5/2022,PROD00085,CUST00181,STR048,1,1423.21,313.11,1110.1,765.97,344.132178,UPI
SAL0004584,3/5/2022,PROD00012,CUST01491,STR025,4,181.84,34.55,147.29,95.74,51.55164,UPI
SAL0005188,3/5/2022,PROD00108,CUST00325,STR032,8,6318.48,1390.07,4928.41,4041.3,887.114592,UPI
SAL0006530,3/5/2022,PROD00048,CUST00357,STR012,9,580302,52227.18,528074.82,406617.61,121457.2086,Cash
SAL0007552,3/5/2022,PROD00159,CUST00583,STR024,7,41099.38,6575.9,34523.48,24856.91,9666.574176,UPI
SAL0008526,3/5/2022,PROD00024,CUST02044,STR021,8,761631.68,91395.8,670235.88,569700.5,100535.3818,UPI
SAL0000882,3/6/2022,PROD00070,CUST02618,STR028,1,75444.91,16597.88,58847.03,46489.15,12357.87626,Wallet
SAL0006122,3/6/2022,PROD00132,CUST01615,STR008,2,23468.56,2816.23,20652.33,15076.2,5576.129856,Wallet
SAL0007827,3/6/2022,PROD00038,CUST00950,STR041,3,254983.59,61196.06,193787.53,153092.15,40695.38096,UPI
SAL0008037,3/6/2022,PROD00080,CUST00772,STR043,3,1314.24,210.28,1103.96,783.81,320.148864,Cash
SAL0008060,3/6/2022,PROD00134,CUST00586,STR047,1,9916.73,2479.18,7437.55,5652.54,1785.0114,UPI
SAL0008488,3/6/2022,PROD00027,CUST02226,STR006,4,389789.24,62366.28,327422.96,288132.21,39290.75539,UPI
SAL0008901,3/6/2022,PROD00130,CUST02772,STR036,1,9047.7,1085.72,7961.98,7086.16,875.81736,UPI
SAL0009056,3/6/2022,PROD00048,CUST00191,STR010,9,580302,98651.34,481650.66,327522.45,154128.2112,UPI
SAL0000052,3/7/2022,PROD00098,CUST01166,STR004,8,5791.2,579.12,5212.08,4795.11,416.9664,UPI
SAL0001961,3/7/2022,PROD00047,CUST01525,STR005,5,370672.4,92668.1,278004.3,200163.1,77841.204,Wallet
SAL0002783,3/7/2022,PROD00080,CUST00532,STR019,7,3066.56,337.32,2729.24,2592.78,136.46192,Card
SAL0006055,3/7/2022,PROD00117,CUST02637,STR008,1,7717.59,771.76,6945.83,6390.16,555.66648,UPI
SAL0007871,3/7/2022,PROD00162,CUST00941,STR023,3,11024.7,1212.72,9811.98,8340.19,1471.79745,Cash
SAL0008712,3/7/2022,PROD00048,CUST01091,STR038,2,128956,29659.88,99296.12,73479.13,25816.9912,Cash
SAL0009600,3/7/2022,PROD00017,CUST02370,STR022,6,4240.08,890.42,3349.66,2746.72,602.939376,UPI
SAL0001135,3/8/2022,PROD00082,CUST02006,STR041,5,7715.95,694.44,7021.51,5898.07,1123.44232,Card
SAL0002169,3/8/2022,PROD00013,CUST00333,STR005,10,12526.7,1377.94,11148.76,7581.16,3567.60416,UPI
SAL0002971,3/8/2022,PROD00136,CUST01289,STR001,10,61201.6,11016.29,50185.31,35129.72,15055.5936,UPI
SAL0005330,3/8/2022,PROD00146,CUST00121,STR024,7,8237.88,1812.33,6425.55,4176.61,2248.94124,UPI
SAL0005660,3/8/2022,PROD00127,CUST02013,STR045,1,1751.2,245.17,1506.03,1310.25,195.78416,Cash
SAL0005806,3/8/2022,PROD00164,CUST01907,STR028,9,47066.13,6118.6,40947.53,34805.4,6142.129965,Cash
SAL0006045,3/8/2022,PROD00033,CUST01450,STR030,5,400912.65,100228.16,300684.49,252574.97,48109.518,UPI
SAL0007854,3/8/2022,PROD00139,CUST00483,STR013,1,2731.49,245.83,2485.66,1839.39,646.270534,UPI
SAL0000373,3/9/2022,PROD00034,CUST02906,STR047,1,95733.74,8616.04,87117.7,65338.28,21779.42585,UPI
SAL0000605,3/9/2022,PROD00122,CUST01069,STR004,2,35820.54,7880.52,27940.02,24307.82,3632.202756,UPI
SAL0001615,3/9/2022,PROD00031,CUST02762,STR029,4,114569.6,19476.83,95092.77,90338.13,4754.6384,Wallet
SAL0004408,3/9/2022,PROD00102,CUST02392,STR043,7,113634.99,9090.8,104544.19,77362.7,27181.48961,UPI
SAL0006726,3/9/2022,PROD00081,CUST01490,STR009,9,6946.29,1597.65,5348.64,4278.91,1069.72866,UPI
SAL0007569,3/9/2022,PROD00124,CUST02627,STR043,9,78772.32,17329.91,61442.41,58370.29,3072.12048,Card
SAL0003224,3/10/2022,PROD00116,CUST02676,STR014,2,3965.28,832.71,3132.57,2881.97,250.605696,Card
SAL0005551,3/10/2022,PROD00103,CUST01625,STR015,1,8402.01,924.22,7477.79,6430.9,1046.890446,Cash
SAL0006075,3/10/2022,PROD00015,CUST02241,STR003,7,3355.24,671.05,2684.19,2362.09,322.10304,Cash
SAL0007407,3/10/2022,PROD00138,CUST02832,STR028,5,56651,13029.73,43621.27,37078.08,6543.1905,UPI
SAL0008598,3/10/2022,PROD00051,CUST01482,STR039,3,182263.98,30984.88,151279.1,102869.79,48409.31309,Cash
SAL0000721,3/11/2022,PROD00148,CUST00224,STR047,8,6314.4,1515.46,4798.94,3935.13,863.80992,Card
SAL0004974,3/11/2022,PROD00164,CUST00696,STR029,5,26147.85,3399.22,22748.63,17971.42,4777.212195,Card
SAL0007132,3/11/2022,PROD00002,CUST02357,STR003,10,1843.7,221.24,1622.46,1151.94,470.51224,Card
SAL0007748,3/11/2022,PROD00110,CUST02930,STR011,10,102670.8,21560.87,81109.93,59210.25,21899.68164,UPI
SAL0001048,3/12/2022,PROD00005,CUST02572,STR004,3,2252.79,450.56,1802.23,1351.67,450.558,Wallet
SAL0007918,3/12/2022,PROD00167,CUST00877,STR029,7,21459.76,3433.56,18026.2,14240.7,3785.501664,Card
SAL0008485,3/12/2022,PROD00094,CUST00049,STR010,3,3148.77,503.8,2644.97,2248.22,396.74502,UPI
SAL0009169,3/12/2022,PROD00141,CUST00218,STR040,2,2777,416.55,2360.45,1911.96,448.4855,UPI
SAL0000068,3/13/2022,PROD00128,CUST02365,STR048,8,51591.2,5159.12,46432.08,30645.17,15786.9072,UPI
SAL0004757,3/13/2022,PROD00039,CUST00515,STR038,8,198921.84,49730.46,149191.38,134272.24,14919.138,Card
SAL0005846,3/13/2022,PROD00146,CUST02901,STR046,8,9414.72,1318.06,8096.66,7125.06,971.599104,UPI
SAL0006816,3/13/2022,PROD00156,CUST00307,STR022,9,157007.97,34541.75,122466.22,80827.7,41638.51364,UPI
SAL0009121,3/13/2022,PROD00009,CUST00238,STR047,6,3444.36,723.32,2721.04,1986.36,734.681988,Card
SAL0000845,3/14/2022,PROD00056,CUST02868,STR001,10,122898.9,19663.82,103235.08,67102.8,36132.2766,Card
SAL0001508,3/14/2022,PROD00013,CUST02919,STR039,9,11274.03,2142.07,9131.96,7670.85,1461.114288,Cash
SAL0003594,3/14/2022,PROD00148,CUST01531,STR040,10,7893,1815.39,6077.61,4315.1,1762.5069,Cash
SAL0006286,3/14/2022,PROD00142,CUST00373,STR039,5,4691.55,375.32,4316.23,3625.63,690.59616,UPI
SAL0007615,3/14/2022,PROD00084,CUST00116,STR011,6,5987.7,1377.17,4610.53,3365.69,1244.84283,Card
SAL0009686,3/14/2022,PROD00002,CUST02927,STR013,10,1843.7,221.24,1622.46,1411.54,210.91928,Card
SAL0001102,3/15/2022,PROD00154,CUST01833,STR029,5,104078.35,24978.8,79099.55,71980.59,7118.95914,Wallet
SAL0001979,3/15/2022,PROD00117,CUST01184,STR038,9,69458.31,10418.75,59039.56,51364.42,7675.143255,UPI
SAL0004903,3/15/2022,PROD00057,CUST00769,STR042,3,158163.48,28469.43,129694.05,92082.78,37611.27554,UPI
SAL0006569,3/15/2022,PROD00063,CUST00528,STR021,5,369722.95,70247.36,299475.59,275517.54,23958.04716,UPI
SAL0007664,3/15/2022,PROD00125,CUST02917,STR026,3,9527.28,1619.64,7907.64,6721.5,1186.14636,Wallet
SAL0008214,3/15/2022,PROD00149,CUST02588,STR007,7,125965.21,8817.56,117147.65,101918.45,15229.19389,UPI
SAL0008677,3/15/2022,PROD00059,CUST00923,STR030,6,32246.88,2257.28,29989.6,28490.12,1499.47992,UPI
SAL0009759,3/15/2022,PROD00145,CUST01130,STR003,6,5810.76,697.29,5113.47,4346.45,767.02032,UPI
SAL0009891,3/15/2022,PROD00111,CUST00804,STR013,9,13437.54,3090.63,10346.91,9312.22,1034.69058,UPI
SAL0000081,3/16/2022,PROD00092,CUST00878,STR028,4,2218,155.26,2062.74,1670.82,391.9206,UPI
SAL0003096,3/16/2022,PROD00079,CUST02460,STR021,1,322.74,45.18,277.56,202.62,74.940228,UPI
SAL0003619,3/16/2022,PROD00135,CUST02321,STR034,3,6717.9,1679.48,5038.43,4736.12,302.3055,Card
SAL0006463,3/16/2022,PROD00081,CUST01499,STR050,3,2315.43,532.55,1782.88,1515.45,267.432165,UPI
SAL0009264,3/16/2022,PROD00108,CUST02598,STR032,8,6318.48,884.59,5433.89,4673.15,760.744992,UPI
SAL0009324,3/16/2022,PROD00158,CUST01644,STR045,4,73068.68,8768.24,64300.44,46296.32,18004.12275,Card
SAL0009904,3/16/2022,PROD00024,CUST02162,STR031,10,952039.6,123765.15,828274.45,704033.28,124241.1678,Card
SAL0009980,3/16/2022,PROD00043,CUST02330,STR015,6,52503.6,11550.79,40952.81,27847.91,13104.89856,Card
SAL0000221,3/17/2022,PROD00113,CUST02705,STR022,7,14443.24,2888.65,11554.59,9012.58,2542.01024,UPI
SAL0001242,3/17/2022,PROD00041,CUST02346,STR049,6,470164.68,65823.06,404341.62,384124.54,20217.08124,UPI
SAL0002032,3/17/2022,PROD00158,CUST01758,STR017,7,127870.19,31967.55,95902.64,87271.4,8631.237825,UPI
SAL0003222,3/17/2022,PROD00137,CUST02054,STR037,9,16034.76,3527.65,12507.11,11631.61,875.497896,Cash
SAL0003410,3/17/2022,PROD00007,CUST00731,STR008,4,1303.28,312.79,990.49,812.2,178.288704,UPI
SAL0005896,3/17/2022,PROD00036,CUST00915,STR031,7,241696.77,55590.26,186106.51,150746.28,35360.23745,UPI
SAL0008726,3/17/2022,PROD00091,CUST02852,STR008,8,11257.44,1125.74,10131.7,6686.92,3444.77664,Card
